I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25
67502792.000000,-0.004887,0.256114,0.009482,0.002306,-0.003086,0.004702,-2.479493,-0.053883,9.447399,2.004000,0.004876,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67504784.000000,-0.004891,0.256118,0.009481,0.002306,0.001175,-0.000625,-2.479493,-0.053883,9.447399,2.004000,-0.000652,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67506784.000000,-0.004894,0.256080,0.009475,-0.003021,-0.002021,-0.002755,-2.439081,-0.035922,9.487810,2.004000,-0.002838,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67508784.000000,-0.004885,0.256056,0.009469,0.004436,0.002241,-0.002755,-2.444469,-0.040412,9.477035,2.051000,-0.002859,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67510784.000000,-0.004899,0.256033,0.009479,0.002306,-0.003086,0.004702,-2.461532,-0.070945,9.483320,1.958000,0.004876,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67512784.000000,-0.004907,0.256052,0.009491,-0.000890,-0.003086,0.005767,-2.518109,-0.053883,9.472544,2.004000,0.005977,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67514784.000000,-0.004914,0.256064,0.009478,0.002306,-0.006282,-0.005951,-2.518109,-0.053883,9.472544,2.004000,-0.006120,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67516784.000000,-0.004940,0.256065,0.009464,-0.001955,-0.005216,-0.007016,-2.496556,-0.068251,9.461767,2.004000,-0.007226,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67518784.000000,-0.004975,0.256052,0.009458,-0.000890,-0.004151,-0.002755,-2.478595,-0.085314,9.479729,2.051000,-0.002827,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67520784.000000,-0.004982,0.256049,0.009459,0.007632,0.000110,0.000441,-2.488474,-0.072741,9.509363,1.958000,0.000455,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67522784.000000,-0.004961,0.256021,0.009473,0.003371,0.001175,0.006832,-2.447164,-0.028737,9.498587,2.004000,0.007056,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67524808.000000,-0.004953,0.255994,0.009479,-0.001955,0.001175,0.002571,-2.447164,-0.028737,9.498587,2.004000,0.002652,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67526784.000000,-0.004939,0.256021,0.009482,0.003371,-0.003086,0.001506,-2.541458,-0.035024,9.516548,2.004000,0.001572,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67528784.000000,-0.004936,0.256018,0.009482,0.006567,-0.005216,0.000441,-2.485780,-0.049392,9.476136,1.002000,0.000482,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67530784.000000,-0.004915,0.256016,0.009490,0.003371,0.004371,0.002571,-2.464226,-0.028737,9.480626,3.007000,0.002635,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67532784.000000,-0.004897,0.255996,0.009498,0.009763,-0.003086,0.003636,-2.462430,-0.047596,9.473442,2.004000,0.003774,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67534784.000000,-0.004886,0.255954,0.009499,0.007632,-0.013738,0.000441,-2.462430,-0.047596,9.473442,2.004000,0.000525,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67536784.000000,-0.004900,0.255964,0.009489,-0.000890,-0.002021,-0.004886,-2.492066,-0.055679,9.433030,2.004000,-0.005040,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67538784.000000,-0.004914,0.256017,0.009484,-0.003021,0.004371,-0.004886,-2.548642,-0.056577,9.468952,1.002000,-0.005072,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67540784.000000,-0.004902,0.256044,0.009491,0.001241,0.004371,0.002571,-2.500148,-0.033228,9.452787,3.006000,0.002635,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67542784.000000,-0.004931,0.256029,0.009494,0.000175,0.000110,0.002571,-2.452552,-0.083518,9.446501,1.002000,0.002657,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67544784.000000,-0.004958,0.256009,0.009504,0.000175,-0.002021,0.004702,-2.452552,-0.083518,9.446501,2.051000,0.004870,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67546784.000000,-0.004993,0.255997,0.009507,0.002306,-0.003086,0.001506,-2.470513,-0.096989,9.454583,1.958000,0.001572,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67548784.000000,-0.005000,0.255992,0.009510,-0.000890,-0.004151,0.001506,-2.477697,-0.051188,9.440214,2.004000,0.001578,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67550784.000000,-0.005013,0.256000,0.009513,0.002306,0.000110,0.001506,-2.496556,-0.067353,9.481524,2.004000,0.001556,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67552784.000000,-0.005018,0.255987,0.009521,-0.001955,0.002241,0.003636,-2.453450,-0.047596,9.456379,2.004000,0.003747,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67554784.000000,-0.005019,0.255981,0.009535,-0.000890,0.005436,0.006832,-2.453450,-0.047596,9.456379,2.051000,0.007034,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67556784.000000,-0.005010,0.255965,0.009536,-0.007282,0.003306,0.000441,-2.466022,-0.012573,9.531815,1.958000,0.000438,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67558768.000000,-0.005017,0.255966,0.009542,-0.003021,0.005436,0.002571,-2.470513,-0.046698,9.486014,2.004000,0.002629,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67560784.000000,-0.005000,0.255970,0.009538,0.000175,0.006502,-0.001690,-2.473207,-0.019757,9.486913,2.004000,-0.001781,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67562784.000000,-0.004985,0.255974,0.009534,0.005502,0.003306,-0.001690,-2.474105,-0.036820,9.451889,2.004000,-0.001764,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67564784.000000,-0.004961,0.255955,0.009540,0.008697,-0.008412,0.002571,-2.474105,-0.036820,9.451889,2.051000,0.002701,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67566784.000000,-0.004961,0.255936,0.009537,-0.000890,-0.010543,-0.001690,-2.487576,-0.039514,9.486913,1.957000,-0.001693,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67568768.000000,-0.004972,0.255924,0.009549,0.000175,0.003306,0.005767,-2.461532,-0.062863,9.495893,2.004000,0.005944,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67570784.000000,-0.004984,0.255902,0.009556,-0.005151,0.002241,0.003636,-2.449858,-0.047596,9.498587,2.005000,0.003747,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67572776.000000,-0.005005,0.255865,0.009544,-0.001955,-0.003086,-0.005951,-2.448960,-0.062863,9.517446,2.004000,-0.006135,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67574768.000000,-0.005008,0.255825,0.009545,0.005502,-0.004151,0.000441,-2.448960,-0.062863,9.517446,2.051000,0.000477,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67576768.000000,-0.005038,0.255820,0.009556,0.000175,0.000110,0.005767,-2.475003,-0.088008,9.482423,1.957000,0.005960,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67578792.000000,-0.005036,0.255799,0.009557,0.002306,-0.000955,0.000441,-2.458838,-0.047596,9.491403,2.005000,0.000460,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67580768.000000,-0.005031,0.255806,0.009549,0.004436,0.001175,-0.003821,-2.485780,-0.046698,9.470748,2.004000,-0.003955,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67582768.000000,-0.005045,0.255818,0.009537,0.000175,-0.000955,-0.005951,-2.499250,-0.058373,9.462666,2.004000,-0.006146,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67584768.000000,-0.005071,0.255831,0.009529,-0.006216,-0.000955,-0.003821,-2.499250,-0.058373,9.462666,2.052000,-0.003944,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67586768.000000,-0.005064,0.255804,0.009528,-0.003021,0.001175,-0.000625,-2.447164,-0.026941,9.506669,1.957000,-0.000652,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67588768.000000,-0.005070,0.255780,0.009531,-0.000890,0.002241,0.001506,-2.457940,-0.051188,9.540795,2.004000,0.001545,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67590768.000000,-0.005088,0.255746,0.009525,0.000175,0.002241,-0.002755,-2.422019,-0.066455,9.462666,2.003000,-0.002860,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67592768.000000,-0.005053,0.255711,0.009515,0.007632,-0.000955,-0.004886,-2.419324,-0.014369,9.422254,2.005000,-0.005045,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67594768.000000,-0.005030,0.255663,0.009527,-0.000890,-0.007347,0.005767,-2.419324,-0.014369,9.422254,2.051000,0.005999,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67596776.000000,-0.005002,0.255664,0.009530,-0.001955,-0.003086,0.001506,-2.485780,-0.001796,9.460870,1.957000,0.001572,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67598776.000000,-0.004997,0.255673,0.009520,0.001241,0.002241,-0.004886,-2.483085,-0.036820,9.458176,2.004000,-0.005061,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67600776.000000,-0.005019,0.255642,0.009515,0.001241,-0.004151,-0.002755,-2.448062,-0.074537,9.477035,2.005000,-0.002826,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67602784.000000,-0.005018,0.255635,0.009520,0.001241,0.005436,0.002571,-2.468717,-0.046698,9.532713,2.004000,0.002629,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67604784.000000,-0.005023,0.255637,0.009516,-0.000890,0.009697,-0.001690,-2.468717,-0.046698,9.532713,2.051000,-0.001797,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67606784.000000,-0.005008,0.255627,0.009519,-0.003021,-0.000955,0.001506,-2.468717,-0.017063,9.476136,1.957000,0.001561,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67608784.000000,-0.005036,0.255655,0.009511,0.001241,0.004371,-0.003821,-2.499250,-0.081722,9.450093,2.004000,-0.003971,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67610784.000000,-0.005037,0.255679,0.009503,0.005502,0.008632,-0.003821,-2.489372,-0.057475,9.474340,2.013000,-0.003994,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67612768.000000,-0.005015,0.255705,0.009504,0.003371,0.005436,0.000441,-2.499250,-0.022451,9.464461,2.000000,0.000427,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67614768.000000,-0.005005,0.255738,0.009503,-0.003021,0.008632,-0.000625,-2.499250,-0.022451,9.464461,2.047000,-0.000690,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67616768.000000,-0.004991,0.255740,0.009512,-0.000890,0.004371,0.004702,-2.475901,-0.025145,9.493198,1.957000,0.004837,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67618768.000000,-0.005008,0.255731,0.009515,-0.004086,-0.003086,0.001506,-2.474105,-0.055679,9.461767,2.004000,0.001572,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67620768.000000,-0.005028,0.255709,0.009536,-0.000890,-0.006282,0.010028,-2.470513,-0.075436,9.494097,2.004000,0.010397,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67622768.000000,-0.005033,0.255689,0.009552,-0.000890,-0.000955,0.007897,-2.458838,-0.053883,9.487810,2.004000,0.008168,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67624768.000000,-0.005038,0.255685,0.009544,0.002306,0.006502,-0.003821,-2.458838,-0.053883,9.487810,2.051000,-0.003983,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67626768.000000,-0.005004,0.255683,0.009549,0.006567,0.005436,0.002571,-2.459736,-0.017063,9.468054,1.958000,0.002629,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67628768.000000,-0.004957,0.255692,0.009566,0.002306,0.003306,0.007897,-2.495658,0.008082,9.521936,2.004000,0.008146,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67630768.000000,-0.004927,0.255704,0.009573,-0.001955,0.004371,0.003636,-2.491168,0.000000,9.501281,2.004000,0.003736,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67632768.000000,-0.004919,0.255699,0.009570,-0.003021,0.001175,-0.001690,-2.473207,-0.023349,9.488708,2.004000,-0.001753,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67634768.000000,-0.004902,0.255694,0.009562,0.002306,0.001175,-0.003821,-2.473207,-0.023349,9.488708,2.051000,-0.003955,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67636768.000000,-0.004881,0.255734,0.009556,0.002306,0.005436,-0.002755,-2.528885,-0.017961,9.497689,1.957000,-0.002875,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67638768.000000,-0.004858,0.255765,0.009561,0.001241,0.007567,0.002571,-2.513619,-0.017063,9.512057,2.005000,0.002619,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67640768.000000,-0.004862,0.255748,0.009562,-0.003021,-0.008412,0.000441,-2.479493,-0.039514,9.473442,2.004000,0.000498,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67642768.000000,-0.004807,0.255714,0.009568,-0.000890,-0.006282,0.002571,-2.452552,0.032329,9.487810,2.004000,0.002689,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67644768.000000,-0.004743,0.255705,0.009569,0.004436,0.006502,0.000441,-2.452552,0.032329,9.487810,2.062000,0.000423,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67646768.000000,-0.004720,0.255713,0.009569,0.005502,0.000110,0.000441,-2.491168,-0.025145,9.476136,1.947000,0.000455,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67648768.000000,-0.004704,0.255718,0.009581,0.005502,0.002241,0.005767,-2.484881,-0.037718,9.488708,2.004000,0.005950,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67650768.000000,-0.004656,0.255711,0.009584,-0.001955,0.008632,0.001506,-2.454348,0.027839,9.509363,2.004000,0.001514,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67652768.000000,-0.004662,0.255743,0.009581,0.000175,0.006502,-0.001690,-2.510925,-0.047596,9.486913,2.004000,-0.001778,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67654768.000000,-0.004653,0.255767,0.009586,0.006567,0.002241,0.002571,-2.510925,-0.047596,9.486913,2.051000,0.002647,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67656768.000000,-0.004637,0.255779,0.009594,0.009763,0.002241,0.003636,-2.485780,-0.046698,9.451889,1.958000,0.003748,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67658768.000000,-0.004641,0.255804,0.009603,0.001241,0.005436,0.004702,-2.499250,-0.052086,9.468054,2.005000,0.004834,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67660768.000000,-0.004649,0.255832,0.009604,0.000175,0.007567,0.000441,-2.499250,-0.052086,9.468054,2.003000,0.000419,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67662768.000000,-0.004673,0.255817,0.009590,0.003371,0.005436,-0.007016,-2.443572,-0.075436,9.472544,2.004000,-0.007278,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
